OBJECTID_1,OBJECTID,DTMN11,FR11,SEC11,SS11,BGRI11,LUG11,LUG11DESIG,OBJECTID_12,ANO,GEO_COD,GEO_COD_DSG,NIVEL,NIVEL_DSG,N_EDIFICIOS_CLASSICOS,N_EDIFICIOS_CLASSICOS_1OU2,N_EDIFICIOS_CLASSICOS_ISOLADOS,N_EDIFICIOS_CLASSICOS_GEMIN,N_EDIFICIOS_CLASSICOS_EMBANDA,N_EDIFICIOS_CLASSICOS_3OUMAIS,N_EDIFICIOS_CLASSICOS_OUTROS,N_EDIFICIOS_EXCLUSIV_RESID,N_EDIFICIOS_PRINCIPAL_RESID,N_EDIFICIOS_PRINCIP_NAO_RESID,N_EDIFICIOS_1OU2_PISOS,N_EDIFICIOS_3OU4_PISOS,F_N_EDIFICIOS_5OU_MAIS_PISOS,N_EDIFICIOS_CONSTR_ANTES_1919,N_EDIFICIOS_CONSTR_1919A1945,N_EDIFICIOS_CONSTR_1946A1960,N_EDIFICIOS_CONSTR_1961A1970,N_EDIFICIOS_CONSTR_1971A1980,N_EDIFICIOS_CONSTR_1981A1990,N_EDIFICIOS_CONSTR_1991A1995,N_EDIFICIOS_CONSTR_1996A2000,N_EDIFICIOS_CONSTR_2001A2005,N_EDIFICIOS_CONSTR_2006A2011,N_EDIFICIOS_ESTRUT_BETAO,N_EDIFICIOS_ESTRUT_COM_PLACA,N_EDIFICIOS_ESTRUT_SEM_PLACA,N_EDIFICIOS_ESTRUT_ADOBE_PEDRA,N_EDIFICIOS_ESTRUT_OUTRA,N_ALOJAMENTOS,N_ALOJAMENTOS_FAMILIARES,N_ALOJAMENTOS_FAM_CLASSICOS,N_ALOJAMENTOS_FAM_N_CLASSICOS,N_ALOJAMENTOS_COLECTIVOS,N_CLASSICOS_RES_HABITUAL,N_ALOJAMENTOS_RES_HABITUAL,N_ALOJAMENTOS_VAGOS,N_RES_HABITUAL_COM_AGUA,N_RES_HABITUAL_COM_RETRETE,N_RES_HABITUAL_COM_ESGOTOS,N_RES_HABITUAL_COM_BANHO,N_RES_HABITUAL_AREA_50,N_RES_HABITUAL_AREA_50_100,N_RES_HABITUAL_AREA_100_200,N_RES_HABITUAL_AREA_200,N_RES_HABITUAL_1_2_DIV,N_RES_HABITUAL_3_4_DIV,N_RES_HABITUAL_ESTAC_1,N_RES_HABITUAL_ESTAC_2,N_RES_HABITUAL_ESTAC_3,N_RES_HABITUAL_PROP_OCUP,N_RES_HABITUAL_ARREND,N_FAMILIAS_CLASSICAS,N_FAMILIAS_INSTITUCIONAIS,N_FAMILIAS_CLASSICAS_1OU2_PESS,N_FAMILIAS_CLASSICAS_3OU4_PESS,N_FAMILIAS_CLASSICAS_NPES65,N_FAMILIAS_CLASSICAS_NPES14,N_FAMILIAS_CLASSIC_SEM_DESEMP,N_FAMILIAS_CLASSIC_1DESEMPREG,N_FAMILIAS_CLASS_2MAIS_DESEMP,N_NUCLEOS_FAMILIARES,N_NUCLEOS_1FILH_NAO_CASADO,N_NUCLEOS_2FILH_NAO_CASADO,N_NUCLEOS_FILH_INF_6ANOS,N_NUCLEOS_FILH_INF_15ANOS,N_NUCLEOS_FILH_MAIS_15ANOS,N_INDIVIDUOS_PRESENT,N_INDIVIDUOS_PRESENT_H,N_INDIVIDUOS_PRESENT_M,N_INDIVIDUOS_RESIDENT,N_INDIVIDUOS_RESIDENT_H,N_INDIVIDUOS_RESIDENT_M,N_INDIVIDUOS_RESIDENT_0A4,N_INDIVIDUOS_RESIDENT_5A9,N_INDIVIDUOS_RESIDENT_10A13,N_INDIVIDUOS_RESIDENT_14A19,N_INDIVIDUOS_RESIDENT_15A19,N_INDIVIDUOS_RESIDENT_20A24,N_INDIVIDUOS_RESIDENT_20A64,N_INDIVIDUOS_RESIDENT_25A64,N_INDIVIDUOS_RESIDENT_65,N_INDIVIDUOS_RESIDENT_H_0A4,N_INDIVIDUOS_RESIDENT_H_5A9,N_INDIVIDUOS_RESIDENT_H_10A13,N_INDIVIDUOS_RESIDENT_H_14A19,N_INDIVIDUOS_RESIDENT_H_15A19,N_INDIVIDUOS_RESIDENT_H_20A24,N_INDIVIDUOS_RESIDENT_H_20A64,N_INDIVIDUOS_RESIDENT_H_25A64,N_INDIVIDUOS_RESIDENT_H_65,N_INDIVIDUOS_RESIDENT_M_0A4,N_INDIVIDUOS_RESIDENT_M_5A9,N_INDIVIDUOS_RESIDENT_M_10A13,N_INDIVIDUOS_RESIDENT_M_14A19,N_INDIVIDUOS_RESIDENT_M_15A19,N_INDIVIDUOS_RESIDENT_M_20A24,N_INDIVIDUOS_RESIDENT_M_20A64,N_INDIVIDUOS_RESIDENT_M_25A64,N_INDIVIDUOS_RESIDENT_M_65,N_INDIV_RESIDENT_N_LER_ESCRV,N_IND_RESIDENT_FENSINO_1BAS,N_IND_RESIDENT_FENSINO_2BAS,N_IND_RESIDENT_FENSINO_3BAS,N_IND_RESIDENT_FENSINO_SEC,N_IND_RESIDENT_FENSINO_POSSEC,N_IND_RESIDENT_FENSINO_SUP,N_IND_RESIDENT_ENSINCOMP_1BAS,N_IND_RESIDENT_ENSINCOMP_2BAS,N_IND_RESIDENT_ENSINCOMP_3BAS,N_IND_RESIDENT_ENSINCOMP_SEC,N_IND_RESIDENT_ENSINCOMP_POSEC,N_IND_RESIDENT_ENSINCOMP_SUP,N_IND_RESID_DESEMP_PROC_1EMPRG,N_IND_RESID_DESEMP_PROC_EMPRG,N_IND_RESID_EMPREGADOS,N_IND_RESID_PENS_REFORM,N_IND_RESID_SEM_ACT_ECON,N_IND_RESID_EMPREG_SECT_PRIM,N_IND_RESID_EMPREG_SECT_SEQ,N_IND_RESID_EMPREG_SECT_TERC,N_IND_RESID_ESTUD_MUN_RESID,N_IND_RESID_TRAB_MUN_RESID
"234","10802","1312","14","005","01","13121400501","007437",Porto,"201091","2011","13121400501",,"8",Subsecção,"9","0","0","0","0","5","4","3","5","1","4","4","1","2","7","0","0","0","0","0","0","0","0","0","3","6","0","0","22","20","20","0","2","7","7","10","7","7","7","5","3","3","1","0","1","4","0","0","0","0","7","9","1","7","2","4","2","7","1","1","4","2","0","1","2","0","39","19","20","36","16","20","1","1","0","0","0","2","10","8","24","1","0","0","0","0","1","6","5","9","0","1","0","0","0","1","4","3","15","3","1","0","0","0","0","0","13","5","6","2","0","5","1","2","2","26","29","0","1","1","1","1"
"235","10803","1312","15","005","01","13121500501","007437",Porto,"201151","2011","13121500501",,"8",Subsecção,"43","23","1","0","22","18","2","38","5","0","26","15","2","0","38","0","0","0","1","1","0","2","1","5","38","0","0","0","118","116","116","0","2","85","85","29","85","84","85","81","39","34","12","0","14","43","1","0","0","12","63","85","0","54","25","39","16","60","20","5","57","26","8","9","16","26","227","90","137","197","81","116","12","8","4","12","10","9","111","102","50","4","3","3","6","5","4","51","47","14","8","5","1","6","5","5","60","55","36","6","6","3","6","3","0","4","76","29","32","18","1","9","3","27","54","64","87","0","4","50","26","44"
"236","10804","1312","03","054","06","13120305406","007437",Porto,"199773","2011","13120305406",,"8",Subsecção,"6","1","0","0","1","5","0","1","5","0","0","1","5","0","0","0","0","0","4","2","0","0","0","6","0","0","0","0","102","102","102","0","0","76","76","4","76","76","76","75","0","10","57","9","0","22","58","13","1","64","6","76","0","41","34","13","15","67","9","0","61","23","15","5","15","27","178","86","92","189","91","98","7","5","6","17","15","12","134","122","20","3","3","2","8","7","6","67","61","8","4","2","4","9","8","6","67","61","12","0","6","3","5","16","1","17","9","16","26","35","4","86","1","8","110","21","50","2","22","86","39","70"
"237","10805","1312","14","004","01","13121400401","007437",Porto,"201086","2011","13121400401",,"8",Subsecção,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","10806","1312","02","045","03","13120204503","007437",Porto,"199451","2011","13120204503",,"8",Subsecção,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","10807","1312","14","001","06","13121400106","007437",Porto,"201074","2011","13121400106",,"8",Subsecção,"6","0","0","0","0","6","0","0","6","0","2","1","3","3","0","0","0","2","0","0","0","0","1","3","0","3","0","0","21","21","21","0","0","4","4","14","4","4","4","4","0","2","2","0","2","2","0","0","0","1","3","4","0","4","0","0","0","4","0","0","1","0","0","0","0","0","4","1","3","5","1","4","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","5","0","4"
"240","10808","1312","15","004","06","13121500406","007437",Porto,"201150","2011","13121500406",,"8",Subsecção,"26","11","0","0","11","12","3","14","11","1","9","16","1","12","12","1","0","0","0","0","1","0","0","0","13","6","0","7","75","75","75","0","0","31","31","38","31","31","31","30","14","10","7","0","5","14","0","0","0","5","24","31","0","23","6","11","4","25","5","1","22","10","2","3","4","9","68","30","38","67","31","36","4","0","2","4","3","4","40","36","17","3","0","2","2","1","2","19","17","5","1","0","0","2","2","2","21","19","12","3","0","2","2","2","0","0","25","9","17","2","2","3","2","5","16","23","37","0","3","13","6","12"
"241","10809","1312","02","047","02","13120204702","007437",Porto,"199456","2011","13120204702",,"8",Subsecção,"47","36","4","9","23","11","0","38","9","0","18","26","3","1","32","0","1","13","0","0","0","0","0","10","5","31","1","0","111","111","111","0","0","79","79","25","79","79","79","79","4","35","31","9","0","36","19","7","2","50","25","79","0","51","23","35","14","72","7","0","58","31","5","7","14","26","176","83","93","184","85","99","6","4","5","7","6","4","110","106","52","5","2","4","6","5","1","46","45","22","1","2","1","1","1","3","64","61","30","2","5","3","3","3","0","6","42","22","30","16","3","48","1","6","69","60","92","0","9","60","20","47"
"242","10810","1312","14","001","05","13121400105","007437",Porto,"201073","2011","13121400105",,"8",Subsecção,"30","4","0","0","4","23","3","6","21","3","4","19","7","29","0","0","0","1","0","0","0","0","0","1","0","29","0","0","98","97","97","0","1","34","34","49","34","34","34","30","15","16","2","1","9","21","0","0","0","1","32","36","0","23","8","16","8","32","4","0","20","9","3","4","8","9","83","47","36","87","50","37","3","7","3","7","6","3","46","43","21","2","5","2","4","3","0","27","27","10","1","2","1","3","3","3","19","16","11","1","6","1","6","5","0","1","22","14","13","18","0","3","2","2","24","20","45","1","1","22","19","23"
"243","10811","1312","02","042","04","13120204204","007437",Porto,"199438","2011","13120204204",,"8",Subsecção,"46","38","0","0","38","8","0","40","3","3","35","10","1","12","20","0","14","0","0","0","0","0","0","17","0","29","0","0","82","82","82","0","0","59","59","20","59","59","59","58","15","34","10","0","4","34","0","1","0","19","38","59","0","39","19","25","5","47","10","2","38","18","6","2","4","21","127","56","71","129","55","74","1","4","1","9","9","9","82","73","32","0","3","1","4","4","3","36","33","11","1","1","0","5","5","6","46","40","21","3","2","1","5","4","0","4","41","20","25","16","1","8","2","12","46","43","63","0","4","42","16","28"
"244","10812","1312","15","004","05","13121500405","007437",Porto,"201149","2011","13121500405",,"8",Subsecção,"44","18","0","0","18","25","1","5","32","7","3","35","6","0","38","0","0","0","0","0","0","0","6","0","42","2","0","0","131","131","130","1","0","45","46","73","45","44","45","44","11","23","10","1","6","24","0","0","0","8","33","47","0","31","15","22","6","35","11","1","29","12","4","2","6","13","99","40","59","98","43","55","1","2","0","8","5","3","55","52","32","0","1","0","6","4","2","24","22","12","1","1","0","2","1","1","31","30","20","2","1","0","5","2","0","1","36","17","15","10","0","8","4","9","33","33","46","0","5","28","9","27"
"245","10813","1312","14","001","04","13121400104","007437",Porto,"201072","2011","13121400104",,"8",Subsecção,"11","5","0","0","5","6","0","3","6","2","0","8","3","9","1","0","0","0","0","0","0","0","1","1","0","9","0","1","34","34","34","0","0","5","5","23","5","5","5","5","1","3","1","0","1","1","0","0","0","1","4","5","0","2","3","1","1","3","1","1","5","3","0","1","1","2","12","5","7","13","6","7","1","0","0","0","0","1","10","9","2","0","0","0","0","0","1","5","4","1","1","0","0","0","0","0","5","5","1","0","0","0","0","0","0","0","4","3","3","2","0","0","1","2","5","3","4","0","0","5","0","5"
"246","10814","1312","15","003","04","13121500304","007437",Porto,"201143","2011","13121500304",,"8",Subsecção,"37","13","5","8","0","24","0","36","1","0","8","27","2","27","4","2","0","1","1","0","0","1","1","1","8","26","1","1","110","110","110","0","0","62","62","40","62","62","62","55","34","25","3","0","12","36","0","1","0","5","53","62","0","44","14","25","13","52","9","1","37","11","8","5","12","13","131","65","66","131","64","67","6","8","5","6","5","9","71","62","35","5","4","3","3","2","5","33","28","16","1","4","2","3","3","4","38","34","19","10","5","4","4","2","0","1","50","16","29","8","1","0","4","7","39","41","61","0","7","32","20","30"
"247","10829","1312","05","007","05","13120500705","007437",Porto,"199942","2011","13120500705",,"8",Subsecção,"21","16","1","0","15","5","0","18","3","0","17","3","1","8","0","12","1","0","0","0","0","0","0","3","4","13","0","1","48","48","48","0","0","38","38","6","38","38","38","37","3","14","19","2","1","11","11","3","0","11","22","38","0","28","7","25","5","33","3","2","22","9","3","3","5","8","65","31","34","75","36","39","4","2","3","1","1","3","36","33","29","2","1","3","0","0","3","17","14","13","2","1","0","1","1","0","19","19","16","1","2","1","2","3","0","1","19","10","7","9","0","21","2","5","23","28","36","0","5","18","6","15"
"248","10830","1312","05","008","07","13120500807","007437",Porto,"199949","2011","13120500807",,"8",Subsecção,"9","6","0","0","6","3","0","9","0","0","3","6","0","1","1","5","0","1","1","0","0","0","0","0","3","6","0","0","18","18","18","0","0","12","12","4","12","12","12","12","0","1","8","3","0","1","3","0","0","7","4","12","0","11","0","6","1","11","1","0","3","1","0","0","1","1","20","8","12","19","8","11","0","1","3","0","0","0","8","8","7","0","0","3","0","0","0","4","4","1","0","1","0","0","0","0","4","4","6","2","2","0","1","0","0","1","5","1","4","2","0","4","1","0","5","7","9","0","0","5","3","5"
"249","10831","1312","06","027","02","13120602702","007437",Porto,"200159","2011","13120602702",,"8",Subsecção,"2","0","0","0","0","2","0","2","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","16","16","16","0","0","14","14","0","14","14","14","14","0","9","5","0","1","7","6","0","0","14","0","14","0","6","7","2","2","8","6","0","13","8","2","0","2","10","48","30","18","41","23","18","0","0","0","5","3","4","33","29","3","0","0","0","3","2","3","19","16","1","0","0","0","2","1","1","14","13","2","1","0","1","1","5","0","1","15","7","10","5","1","2","3","3","17","6","16","0","2","15","7","14"
"250","10832","1312","03","042","07","13120304207","007437",Porto,"199707","2011","13120304207",,"8",Subsecção,"22","22","0","2","20","0","0","22","0","0","20","2","0","21","1","0","0","0","0","0","0","0","0","0","1","21","0","0","23","23","23","0","0","17","17","6","17","16","17","15","8","7","2","0","1","11","1","0","0","7","6","18","0","12","6","6","3","14","3","1","11","6","2","2","2","6","37","17","20","38","18","20","3","0","1","0","0","2","27","25","7","0","0","1","0","0","1","15","14","2","3","0","0","0","0","1","12","11","5","1","0","0","1","0","0","0","18","5","5","4","0","2","1","4","12","9","17","0","5","7","1","9"
"251","10833","1312","02","028","02","13120202802","007437",Porto,"199396","2011","13120202802",,"8",Subsecção,"5","0","0","0","0","5","0","4","1","0","0","4","1","0","0","0","4","0","0","0","0","0","1","5","0","0","0","0","163","163","163","0","0","84","84","74","84","84","84","84","21","37","23","3","7","41","30","5","3","34","45","84","0","59","18","39","13","72","10","2","56","22","9","5","13","22","174","76","98","182","80","102","4","6","5","9","8","13","105","92","53","1","4","5","6","5","7","48","41","16","3","2","0","3","3","6","57","51","37","4","7","3","3","5","3","7","57","20","22","28","1","31","5","11","50","65","100","0","14","36","26","39"
"252","10834","1312","02","025","02","13120202502","007437",Porto,"199386","2011","13120202502",,"8",Subsecção,"63","25","2","3","20","37","1","30","31","2","11","33","19","12","8","13","8","19","2","0","0","0","1","39","12","12","0","0","245","241","241","0","4","155","155","59","154","154","154","150","44","61","40","10","17","78","19","12","2","77","69","163","2","114","46","63","24","137","21","5","92","40","18","10","24","41","407","175","232","403","173","230","12","11","18","30","27","20","222","202","110","5","6","12","25","22","8","99","91","26","7","5","6","5","5","12","123","111","84","16","11","11","15","16","1","23","76","46","72","75","1","80","5","27","150","118","177","0","15","135","73","121"
"253","10835","1312","02","030","01","13120203001","007437",Porto,"199402","2011","13120203001",,"8",Subsecção,"44","26","5","11","10","18","0","40","3","1","14","27","3","4","13","6","7","10","2","1","0","0","1","18","5","19","2","0","142","141","141","0","1","104","104","2","104","104","104","103","17","36","45","6","6","44","11","5","1","63","33","105","1","72","29","47","15","91","13","1","73","34","10","8","15","33","222","106","116","233","110","123","8","7","3","9","7","11","139","128","67","6","3","3","5","3","6","66","60","27","2","4","0","4","4","5","73","68","40","4","5","0","6","6","0","8","30","24","38","35","4","76","4","11","93","78","105","0","10","83","25","75"
"254","10836","1312","02","030","02","13120203002","007437",Porto,"199403","2011","13120203002",,"8",Subsecção,"51","32","3","14","15","19","0","49","1","1","20","22","9","7","14","12","8","4","2","2","0","1","1","16","5","30","0","0","167","165","165","0","2","113","113","1","113","112","113","109","25","42","38","8","9","43","26","4","0","39","67","114","2","85","25","54","19","105","9","0","68","37","10","8","18","33","243","95","148","261","106","155","9","7","8","10","8","9","139","130","88","4","4","4","7","6","6","61","55","26","5","3","4","3","2","3","78","75","62","7","6","3","8","8","0","14","73","25","34","37","3","55","2","7","108","93","118","0","10","98","41","82"
"255","10837","1312","05","008","06","13120500806","007437",Porto,"199948","2011","13120500806",,"8",Subsecção,"13","12","0","0","12","1","0","11","2","0","7","5","1","0","5","2","2","1","3","0","0","0","0","1","0","12","0","0","22","22","22","0","0","15","15","3","15","15","15","15","0","4","7","4","0","2","3","5","0","10","4","15","0","9","2","5","5","14","1","0","9","2","3","3","5","3","40","21","19","39","21","18","4","3","2","4","4","1","20","19","6","3","2","1","2","2","0","10","10","3","1","1","1","2","2","1","10","9","3","1","3","2","0","3","0","2","5","0","5","5","0","16","1","0","17","8","12","0","4","13","13","10"
"256","10838","1312","05","008","05","13120500805","007437",Porto,"199947","2011","13120500805",,"8",Subsecção,"23","14","0","0","14","9","0","22","1","0","10","10","3","1","3","3","6","7","3","0","0","0","0","0","1","21","1","0","57","57","57","0","0","45","45","7","45","45","45","45","2","12","23","8","0","8","5","12","1","31","12","45","0","30","14","25","7","41","4","0","33","13","4","3","7","13","98","36","62","102","40","62","3","5","3","3","3","4","52","48","36","0","2","3","1","1","2","21","19","13","3","3","0","2","2","2","31","29","23","0","4","2","1","3","0","9","14","8","12","15","0","44","1","3","43","31","44","0","5","38","16","23"
"257","10839","1312","06","028","01","13120602801","007437",Porto,"200167","2011","13120602801",,"8",Subsecção,"32","21","0","21","0","11","0","32","0","0","22","8","2","0","0","4","18","10","0","0","0","0","0","2","27","2","0","1","139","139","139","0","0","118","118","16","118","118","118","116","9","52","53","4","0","60","38","0","0","73","41","118","0","57","48","39","18","93","21","4","100","45","16","3","17","56","324","153","171","322","143","179","4","7","8","24","19","27","228","201","51","3","4","3","11","9","13","105","92","17","1","3","5","13","10","14","123","109","34","3","8","4","19","14","0","17","103","53","58","46","3","27","6","23","133","77","136","0","16","117","55","93"
"258","10840","1312","05","010","04","13120501004","007437",Porto,"199956","2011","13120501004",,"8",Subsecção,"9","0","0","0","0","9","0","9","0","0","0","9","0","0","0","0","0","9","0","0","0","0","0","9","0","0","0","0","72","72","72","0","0","67","67","3","67","67","67","67","2","30","34","1","0","9","0","0","0","58","7","67","0","36","26","46","13","58","9","0","58","17","16","6","13","27","172","86","86","176","88","88","5","5","5","12","9","7","81","74","68","3","3","3","6","5","4","43","39","30","2","2","2","6","4","3","38","35","38","4","3","1","9","8","0","3","60","34","32","23","0","7","0","9","58","72","91","0","5","53","27","45"
"259","10841","1312","03","049","01","13120304901","007437",Porto,"199737","2011","13120304901",,"8",Subsecção,"135","128","3","0","125","6","1","116","18","1","104","30","1","82","38","12","2","0","1","0","0","0","0","12","0","123","0","0","183","182","182","0","1","127","127","44","127","124","127","118","40","56","29","2","11","63","2","0","0","46","72","136","0","96","36","65","21","109","21","6","93","37","12","8","22","30","293","136","157","288","132","156","8","10","6","12","10","5","160","155","92","6","5","3","6","5","3","74","71","38","2","5","3","6","5","2","86","84","54","15","12","4","4","7","0","2","119","39","44","19","5","18","3","30","72","115","157","0","12","60","31","63"
"260","10842","1312","06","027","01","13120602701","007437",Porto,"200158","2011","13120602701",,"8",Subsecção,"2","0","0","0","0","2","0","2","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","30","30","30","0","0","28","28","0","28","28","28","28","0","15","13","0","0","15","13","2","0","27","1","28","0","14","13","4","5","20","8","0","25","12","3","1","5","12","71","37","34","74","39","35","0","2","1","7","5","7","59","52","5","0","1","0","4","3","4","33","29","1","0","1","1","3","2","3","26","23","4","1","1","2","1","5","0","5","21","16","17","9","3","5","3","5","39","10","22","0","5","34","13","29"
"261","10843","1312","03","044","03","13120304403","007437",Porto,"199717","2011","13120304403",,"8",Subsecção,"22","19","4","1","14","3","0","22","0","0","22","0","0","0","22","0","0","0","0","0","0","0","0","0","4","8","10","0","32","32","32","0","0","20","20","12","20","19","20","14","18","2","0","0","8","11","0","0","0","0","19","20","0","15","5","7","1","15","4","1","10","6","1","0","1","7","35","13","22","36","15","21","0","0","1","4","4","0","23","23","8","0","0","0","0","0","0","12","12","3","0","0","1","4","4","0","11","11","5","3","1","1","1","2","0","0","16","6","8","1","0","0","0","6","9","13","20","0","3","6","5","7"
"262","10844","1312","12","014","02","13121201402","007437",Porto,"200985","2011","13121201402",,"8",Subsecção,"12","3","0","0","3","9","0","1","8","3","2","6","4","0","3","0","6","3","0","0","0","0","0","9","0","3","0","0","112","112","112","0","0","53","53","23","53","53","53","52","7","35","11","0","3","38","4","1","0","18","34","56","0","51","5","26","0","53","2","1","20","5","1","0","0","6","96","45","51","84","39","45","0","0","0","2","2","6","52","46","30","0","0","0","2","2","3","24","21","13","0","0","0","0","0","3","28","25","17","0","0","0","1","0","0","5","12","5","12","15","2","37","0","4","38","34","42","0","1","37","5","33"
"263","10845","1312","12","013","04","13121201304","007437",Porto,"200983","2011","13121201304",,"8",Subsecção,"1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","1","0","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","2","1","1","2","1","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2","0","0","0","0","2","0","2"
"264","10846","1312","05","011","01","13120501101","007437",Porto,"199958","2011","13120501101",,"8",Subsecção,"16","9","3","0","6","7","0","16","0","0","9","1","6","1","2","6","0","0","0","2","4","0","1","14","0","2","0","0","156","156","155","1","0","68","69","69","68","68","68","68","0","7","37","24","2","18","24","33","7","60","7","69","0","32","30","14","17","58","10","1","53","16","19","5","17","30","175","78","97","197","92","105","5","11","12","28","25","9","126","117","15","4","2","3","12","11","6","65","59","6","1","9","9","16","14","3","61","58","9","1","8","7","9","15","0","17","12","15","27","31","3","90","4","8","94","16","60","0","14","80","51","63"
"265","10847","1312","12","013","03","13121201303","007437",Porto,"200982","2011","13121201303",,"8",Subsecção,"14","6","0","0","6","7","1","2","10","2","4","8","2","2","5","2","1","0","1","1","0","0","2","3","8","3","0","0","64","63","63","0","1","43","43","9","43","43","43","43","9","28","6","0","1","32","16","0","0","20","22","47","0","38","8","20","2","44","3","0","28","7","1","1","1","8","86","34","52","88","36","52","1","1","0","7","7","3","52","49","27","1","1","0","3","3","0","19","19","12","0","0","0","4","4","3","33","30","15","6","1","0","2","3","0","6","24","6","10","12","0","24","1","2","40","25","43","0","5","35","11","27"
"266","10848","1312","12","013","02","13121201302","007437",Porto,"200981","2011","13121201302",,"8",Subsecção,"66","55","0","13","42","10","1","38","20","8","34","27","5","1","48","4","3","1","2","1","1","1","4","17","47","2","0","0","105","104","104","0","1","51","51","50","51","48","51","44","19","17","13","2","8","20","0","4","0","7","41","52","0","38","13","30","7","45","7","0","29","13","3","3","6","13","95","37","58","100","39","61","2","3","3","6","6","2","49","47","37","0","1","2","2","2","2","20","18","14","2","2","1","4","4","0","29","29","23","2","2","3","4","3","0","4","46","7","14","14","0","10","1","6","25","43","60","0","5","20","16","19"
"267","10849","1312","07","007","03","13120700703","007437",Porto,"200239","2011","13120700703",,"8",Subsecção,"20","1","1","0","0","18","1","9","9","2","1","9","10","0","0","10","6","3","0","0","0","0","1","20","0","0","0","0","96","95","95","0","1","62","62","14","62","62","62","62","4","24","31","3","0","17","21","3","3","26","32","66","0","52","11","35","4","58","6","2","35","14","2","1","4","15","249","102","147","123","45","78","1","1","2","6","6","7","65","58","48","0","0","0","3","3","1","27","26","15","1","1","2","3","3","6","38","32","33","2","1","2","1","5","0","8","12","11","17","21","3","50","2","8","40","43","69","0","3","37","16","32"
