wkt_geom	fid	OBJECTID	BGRI2021	DT21	DTMN21	DTMNFR21	DTMNFRSEC21	SECNUM21	SSNUM21	SECSSNUM21	SUBSECCAO	NUTS1	NUTS2	NUTS3	N_EDIFICIOS_CLASSICOS	N_EDIFICIOS_CLASS_CONST_1_OU_2_ALOJ	N_EDIFICIOS_CLASS_CONST_3_OU_MAIS_ALOJAMENTOS	N_EDIFICIOS_EXCLUSIV_RESID	N_EDIFICIOS_1_OU_2_PISOS	N_EDIFICIOS_3_OU_MAIS_PISOS	N_EDIFICIOS_CONSTR_ANTES_1945	N_EDIFICIOS_CONSTR_1946_1980	N_EDIFICIOS_CONSTR_1981_2000	N_EDIFICIOS_CONSTR_2001_2010	N_EDIFICIOS_CONSTR_2011_2021	N_EDIFICIOS_COM_NECESSIDADES_REPARACAO	N_ALOJAMENTOS_TOTAL	N_ALOJAMENTOS_FAMILIARES	N_ALOJAMENTOS_FAM_CLASS_RHABITUAL	N_ALOJAMENTOS_FAM_CLASS_VAGOS_OU_RESID_SECUNDARIA	N_RHABITUAL_ACESSIVEL_CADEIRAS_RODAS	N_RHABITUAL_COM_ESTACIONAMENTO	N_RHABITUAL_PROP_OCUP	N_RHABITUAL_ARRENDADOS	N_AGREGADOS_DOMESTICOS_PRIVADOS	N_ADP_1_OU_2_PESSOAS	N_ADP_3_OU_MAIS_PESSOAS	N_NUCLEOS_FAMILIARES	N_NUCLEOS_FAMILIARES_COM_FILHOS_TENDO_O_MAIS_NOVO_MENOS_DE_25	N_INDIVIDUOS	N_INDIVIDUOS_H	N_INDIVIDUOS_M	N_INDIVIDUOS_0_14	N_INDIVIDUOS_15_24	N_INDIVIDUOS_25_64	N_INDIVIDUOS_65_OU_MAIS	SHAPE_Length	SHAPE_Area
MultiPolygon (((-41146.57060000021010637 167891.35429999977350235, -41146.59580000024288893 167891.38330000080168247, -41150.32870000042021275 167895.67799999937415123, -41184.48060000035911798 167936.12670000083744526, -41187.47549999970942736 167938.73450000025331974, -41189.18640000000596046 167940.20439999923110008, -41191.75329999998211861 167941.80929999984800816, -41194.96219999995082617 167942.34420000016689301, -41198.09910000022500753 167941.87519999966025352, -41201.44990000035613775 167940.60520000010728836, -41206.71860000025480986 167938.42420000024139881, -41350.89529999997466803 167880.83149999938905239, -41387.8525000000372529 167866.0686000008136034, -41416.02550000045448542 167854.81469999998807907, -41477.3525000000372529 167829.40560000017285347, -41505.20210000034421682 167816.8465999998152256, -41607.87110000010579824 167772.95849999971687794, -41615.74299999978393316 167797.19940000027418137, -41627.56479999981820583 167833.59960000030696392, -41649.69950000010430813 167896.44759999960660934, -41662.14240000024437904 167929.52300000004470348, -41598.2511999998241663 167938.79910000041127205, -41555.59250000026077032 167944.99259999953210354, -41533.60730000026524067 167948.18449999950826168, -41511.0743000004440546 167951.45600000023841858, -41505.30260000005364418 167952.26219999976456165, -41479.65639999974519014 167955.84449999965727329, -41261.3705000001937151 167986.3352000005543232, -41212.91660000011324883 167993.10339999943971634, -41193.27520000003278255 167995.84699999913573265, -41175.54959999956190586 167998.32289999909698963, -41146.37129999976605177 168002.26559999957680702, -41116.44180000014603138 168006.30980000086128712, -41077.99129999987781048 168011.50530000030994415, -41086.3705000001937151 167996.31499999947845936, -41092.9505000002682209 167983.73550000041723251, -41094.70000000018626451 167981.20519999973475933, -41109.33959999959915876 167956.11539999954402447, -41126.31890000030398369 167926.57530000060796738, -41137.54030000045895576 167907.41249999962747097, -41140.40799999982118607 167902.5153999999165535, -41141.22780000045895576 167901.14519999921321869, -41146.57060000021010637 167891.35429999977350235)))	1537	189737	13121101504	13	1312	131211	131211015	015	04	01504	13121101504	1	11	11A	47	45	2	46	24	23	6	31	7	2	1	21	60	60	42	18	13	36	22	19	42	28	14	28	11	94	42	52	10	8	40	36	1411.59070159671	56267.4986360016
MultiPolygon (((-40302.91490000020712614 166494.23660000041127205, -40325.40849999990314245 166453.73090000078082085, -40328.98220000043511391 166440.05240000039339066, -40399.98620000015944242 166457.00549999997019768, -40384.5568000003695488 166538.33540000021457672, -40302.91490000020712614 166494.23660000041127205)))	484	165931	13121001804	13	1312	131210	131210018	018	04	01804	13121001804	1	11	11A	28	22	6	28	23	5	13	12	3	0	0	1	52	52	36	16	6	7	13	20	36	26	10	19	9	71	29	42	4	10	40	17	309.040871319765	5723.31929023285
MultiPolygon (((-44561.92939999978989363 165750.06399999931454659, -44653.00700000021606684 165703.8534999992698431, -44702.5530000003054738 165675.08980000019073486, -44712.26400000043213367 165693.49340000003576279, -44733.53459999989718199 165733.71199999935925007, -44682.14859999995678663 165760.18549999967217445, -44592.02799999993294477 165806.61449999921023846, -44561.92939999978989363 165750.06399999931454659)))	176	163658	13121801804	13	1312	131218	131218018	018	04	01804	13121801804	1	11	11A	16	15	1	15	2	14	0	16	0	0	0	2	33	33	29	4	7	18	24	4	29	15	14	22	11	80	38	42	12	10	40	18	448.969164563532	10215.9743194248
MultiPolygon (((-42424.2582999998703599 165150.91229999996721745, -42392.51260000001639128 165142.04820000007748604, -42424.25739999953657389 165058.87519999966025352, -42444.90299999993294477 165004.78319999948143959, -42572.45490000024437904 165044.3205999992787838, -42572.26489999983459711 165044.94030000083148479, -42540.00820000004023314 165157.7796000000089407, -42532.2286999998614192 165179.99929999932646751, -42532.22580000013113022 165180.00750000029802322, -42424.2582999998703599 165150.91229999996721745)))	1004	169824	13121801102	13	1312	131218	131218011	011	02	01102	13121801102	1	11	11A	29	29	0	29	8	21	1	23	1	0	4	5	29	29	27	2	7	24	17	8	27	8	19	24	14	83	46	37	13	11	40	19	566.799806432662	20128.9135973319
MultiPolygon (((-39360.10639999993145466 164311.19299999997019768, -39359.84499999973922968 164304.46000000089406967, -39357.49560000002384186 164243.93469999916851521, -39395.08169999998062849 164229.03329999931156635, -39448.06620000023394823 164210.93219999969005585, -39453.69689999986439943 164208.62319999933242798, -39458.86569999996572733 164207.42320000007748604, -39477.19479999970644712 164204.23100000061094761, -39543.70199999958276749 164209.5717999991029501, -39551.98369999974966049 164215.00740000046789646, -39553.43269999977201223 164215.97739999927580357, -39554.88159999996423721 164216.94830000028014183, -39557.98649999964982271 164217.72519999928772449, -39560.47140000015497208 164217.33720000088214874, -39567.74399999994784594 164211.39130000025033951, -39561.92030000034719706 164220.05509999953210354, -39556.91770000010728836 164233.25359999947249889, -39553.89389999955892563 164243.51730000041425228, -39551.17509999964386225 164250.16709999926388264, -39534.40180000010877848 164249.0284000001847744, -39516.54169999994337559 164256.33730000071227551, -39513.74179999995976686 164257.48230000026524067, -39410.67669999971985817 164294.43050000071525574, -39360.46200000029057264 164315.25789999961853027, -39360.10639999993145466 164311.19299999997019768)))	1377	178001	13121700106	13	1312	131217	131217001	001	06	00106	13121700106	1	11	11A	28	10	18	25	7	21	27	1	0	0	0	13	85	85	40	45	1	0	4	35	40	33	7	15	4	69	31	38	1	12	40	16	538.457595534506	12294.1264095024
MultiPolygon (((-41553.86180000007152557 166303.20060000009834766, -41514.01750000007450581 166296.7386000007390976, -41457.29389999993145466 166286.62399999983608723, -41489.81209999974817038 166152.48100000061094761, -41620.40050000045448542 166164.12529999949038029, -41628.9401000002399087 166164.9351000003516674, -41660.08930000010877848 166217.02239999920129776, -41668.99899999983608723 166232.87160000018775463, -41675.27890000026673079 166247.65080000087618828, -41680.00879999995231628 166261.62020000070333481, -41681.75879999995231628 166268.58990000002086163, -41681.25899999961256981 166284.51920000091195107, -41680.00920000020414591 166300.4886000007390976, -41675.85969999991357327 166324.40259999968111515, -41553.86180000007152557 166303.20060000009834766)))	442	165412	13121702602	13	1312	131217	131217026	026	02	02602	13121702602	1	11	11A	36	33	3	36	13	23	1	24	10	0	1	35	47	47	35	12	11	30	23	7	35	21	14	27	11	88	40	48	9	12	40	27	672.614185351313	28233.4892550401
MultiPolygon (((-40223.25519999954849482 168005.53800000064074993, -40205.83389999996870756 167999.25259999930858612, -40201.92700000014156103 167996.0977999996393919, -40199.6721000000834465 167991.81299999915063381, -40198.7701000003144145 167987.07619999907910824, -40202.3776000002399087 167957.75229999981820583, -40215.67980000004172325 167936.77590000070631504, -40218.83650000020861626 167916.47570000030100346, -40236.87370000034570694 167917.37729999981820583, -40231.01370000001043081 167991.13450000062584877, -40233.58179999981075525 168009.35170000046491623, -40223.25519999954849482 168005.53800000064074993)))	1238	170706	13121001104	13	1312	131210	131210011	011	04	01104	13121001104	1	11	11A	2	0	2	2	0	2	0	2	0	0	0	1	32	32	31	1	5	2	0	31	31	21	10	24	10	72	31	41	14	3	41	14	229.588668881631	2348.74354977106
MultiPolygon (((-36804.81379999965429306 167863.47149999998509884, -36681.98670000024139881 167671.04880000092089176, -36662.94689999986439943 167605.15149999968707561, -36660.55620000045746565 167511.49530000053346157, -36663.59709999989718199 167399.81169999949634075, -36667.45669999998062849 167370.22089999914169312, -36676.46200000029057264 167336.77009999938309193, -36684.82450000010430813 167316.18590000085532665, -36697.63870000001043081 167293.35979999974370003, -36705.4093000004068017 167279.51830000057816505, -36710.86610000021755695 167284.03710000030696392, -36695.17499999981373549 167313.93799999915063381, -36685.37370000034570694 167343.35579999908804893, -36683.0198999997228384 167357.80330000072717667, -36678.74830000009387732 167380.92139999940991402, -36678.47240000031888485 167388.79409999959170818, -36697.34489999990910292 167420.90469999983906746, -36715.33229999989271164 167443.60370000079274178, -36729.09989999979734421 167459.85099999979138374, -36743.67140000034123659 167472.86940000019967556, -36736.25679999962449074 167480.30309999920427799, -36726.14329999964684248 167494.72259999997913837, -36716.79490000009536743 167509.43909999914467335, -36710.7061999998986721 167520.17469999939203262, -36701.65670000016689301 167534.34119999967515469, -36694.73610000032931566 167547.78260000050067902, -36692.34130000043660402 167555.11940000019967556, -36689.94550000037997961 167566.24990000016987324, -36690.47759999986737967 167578.39240000024437904, -36692.07459999993443489 167591.29490000009536743, -36693.40660000033676624 167598.47560000047087669, -36694.20559999998658895 167606.82330000028014183, -36697.39969999995082617 167622.50769999995827675, -36700.8596000000834465 167636.67510000057518482, -36706.71549999993294477 167652.6124000009149313, -36712.3053999999538064 167665.76689999923110008, -36715.23440000042319298 167671.33259999938309193, -36718.96030000038444996 167679.68129999935626984, -36727.7440999997779727 167695.61759999953210354, -36735.99480000045150518 167709.27899999916553497, -36741.85070000030100346 167716.36170000024139881, -36815.60319999977946281 167824.73630000092089176, -36815.64780000038444996 167824.81499999947845936, -36811.89829999953508377 167846.40489999949932098, -36810.28880000021308661 167860.78470000065863132, -36814.42839999962598085 167866.78439999930560589, -36804.81379999965429306 167863.47149999998509884)))	1154	170365	13120301915	13	1312	131203	131203019	019	15	01915	13120301915	1	11	11A	36	36	0	36	36	0	3	0	4	0	29	36	37	37	35	2	6	5	5	30	35	21	14	21	8	75	35	40	4	6	41	24	1311.39422822641	18517.3933143868
MultiPolygon (((-40308.00810000021010637 168262.00799999944865704, -40310.44770000036805868 168231.77520000003278255, -40311.78839999996125698 168213.29189999960362911, -40319.93520000018179417 168132.05309999920427799, -40333.34889999963343143 168157.08880000002682209, -40430.93560000043362379 168170.3584000002592802, -40459.04009999986737967 168145.37590000033378601, -40483.24189999978989363 168130.54199999943375587, -40523.83789999969303608 168114.14589999988675117, -40571.46069999970495701 168109.46120000071823597, -40619.0826000003144145 168109.46030000038444996, -40647.18850000016391277 168121.17029999941587448, -40664.08579999953508377 168127.96270000003278255, -40662.78610000014305115 168155.95659999921917915, -40660.83339999988675117 168175.70480000041425228, -40659.09860000014305115 168185.03549999929964542, -40653.24199999962002039 168198.70700000040233135, -40642.39560000039637089 168211.94470000080764294, -40630.89919999986886978 168221.92750000022351742, -40615.71399999968707561 168229.30550000071525574, -40599.44479999970644712 168232.99560000002384186, -40583.43549999967217445 168234.08889999985694885, -40438.92509999964386225 168249.65899999998509884, -40316.05570000037550926 168262.36490000039339066, -40308.00810000021010637 168262.00799999944865704)))	1292	171009	13121004103	13	1312	131210	131210041	041	03	04103	13121004103	1	11	11A	35	33	1	35	32	3	26	9	0	0	0	5	40	39	26	13	3	12	15	6	26	16	10	18	9	75	38	37	8	7	41	19	942.411985834853	37261.60910009
MultiPolygon (((-41244.90950000006705523 166605.45350000075995922, -41248.48120000027120113 166589.97210000082850456, -41250.1380000002682209 166585.55430000089108944, -41261.87420000042766333 166556.915200000628829, -41261.89020000025629997 166556.87609999999403954, -41288.59509999956935644 166548.48980000056326389, -41296.51470000017434359 166544.88939999975264072, -41295.3151000002399087 166549.6096000000834465, -41295.69519999995827675 166552.6096000000834465, -41305.92640000022947788 166619.07809999957680702, -41305.92929999995976686 166619.09799999929964542, -41244.90950000006705523 166605.45350000075995922)))	1648	202311	13121000401	13	1312	131210	131210004	004	01	00401	13121000401	1	11	11A	15	7	8	15	6	9	0	13	2	0	0	1	46	46	34	12	2	4	15	18	34	23	11	20	9	69	26	43	7	7	41	14	225.981816139683	2901.66824911629
MultiPolygon (((-44603.22020000033080578 167043.47299999929964542, -44601.18929999973624945 167040.4500999990850687, -44599.80130000039935112 167038.91320000030100346, -44597.96839999966323376 167037.87230000086128712, -44596.63049999997019768 167037.42640000022947788, -44594.05360000021755695 167036.38539999909698963, -44591.22970000002533197 167035.29549999907612801, -44588.80179999954998493 167034.55159999988973141, -44585.67989999987185001 167033.51170000061392784, -44579.7511999998241663 167032.6039000004529953, -44577.60730000026524067 167032.75290000066161156, -44572.6205000001937151 167033.09999999962747097, -44541.70579999964684248 167028.29370000027120113, -44540.79879999998956919 167027.90679999999701977, -44538.02400000020861626 167026.71690000034868717, -44523.67349999956786633 167017.25860000029206276, -44514.0459000002592802 167010.65599999949336052, -44488.87079999968409538 166994.14719999954104424, -44474.97339999955147505 166985.0328999999910593, -44487.56579999998211861 166981.00180000066757202, -44522.31319999974220991 166982.85909999907016754, -44525.34109999984502792 166983.02099999971687794, -44528.86000000033527613 166983.23100000061094761, -44567.40029999986290932 166985.53419999964535236, -44568.91019999980926514 166984.92320000007748604, -44570.01910000015050173 166983.93119999952614307, -44572.18499999959021807 166981.25129999965429306, -44574.96989999990910292 166981.4431999996304512, -44615.17119999974966049 166984.20639999955892563, -44621.18389999959617853 166984.62030000053346157, -44648.20669999998062849 166986.477700000628829, -44659.03120000008493662 166987.22250000014901161, -44671.79169999994337559 166992.82200000062584877, -44642.23929999954998493 167019.51429999992251396, -44640.72439999971538782 167020.73330000042915344, -44631.18680000025779009 167028.40609999932348728, -44620.47939999960362911 167038.2828999999910593, -44607.98709999956190586 167051.12849999964237213, -44603.22020000033080578 167043.47299999929964542)))	976	169466	13121600308	13	1312	131216	131216003	003	08	00308	13121600308	1	11	11A	2	0	2	2	0	2	0	0	2	0	0	0	54	54	49	5	37	48	40	8	49	37	12	25	12	93	39	54	12	7	41	33	441.135199499989	7210.91173101068
MultiPolygon (((-43290.88580000028014183 166883.18249999918043613, -43322.10410000011324883 166854.49120000004768372, -43347.98180000018328428 166830.70769999921321869, -43406.15880000032484531 166894.22990000061690807, -43348.74980000033974648 166948.12759999930858612, -43290.88580000028014183 166883.18249999918043613)))	805	167314	13121103401	13	1312	131211	131211034	034	01	03401	13121103401	1	11	11A	18	16	2	18	9	9	0	17	1	0	0	7	38	38	29	9	1	2	13	14	29	17	12	22	8	69	34	35	9	8	41	11	329.41268166021	6763.42207271545
MultiPolygon (((-43872.01750000007450581 166601.15240000002086163, -43842.76169999968260527 166593.78930000029504299, -43844.80950000043958426 166584.49960000067949295, -43873.13530000019818544 166582.665200000628829, -43897.89109999965876341 166578.77190000005066395, -43922.35300000011920929 166570.28590000048279762, -43950.98959999997168779 166552.37920000031590462, -43975.16629999969154596 166528.64279999956488609, -43991.34939999971538782 166508.22939999960362911, -43996.89940000046044588 166497.02950000017881393, -43996.92850000038743019 166496.97079999931156635, -44009.84289999958127737 166439.10710000060498714, -44020.66399999987334013 166390.39599999971687794, -44027.46839999966323376 166360.42119999974966049, -44046.47769999969750643 166372.4744000006467104, -44060.9221000000834465 166381.63269999995827675, -44044.63549999985843897 166452.60490000061690807, -44041.15479999966919422 166467.77329999953508377, -44032.68250000011175871 166504.69180000014603138, -44029.37280000001192093 166519.11119999922811985, -44019.32959999982267618 166562.8794999998062849, -44010.29100000020116568 166563.83960000053048134, -44003.2653999999165535 166564.51569999940693378, -43998.15060000028461218 166565.28079999983310699, -43993.49380000028759241 166565.80079999938607216, -43992.61780000012367964 166564.96690000034868717, -43979.98849999997764826 166573.6477000005543232, -43968.80910000018775463 166585.78140000067651272, -43952.35500000044703484 166602.87590000033378601, -43940.75360000040382147 166615.53859999962151051, -43937.70870000030845404 166617.20260000042617321, -43872.01750000007450581 166601.15240000002086163)))	1200	170651	13121102605	13	1312	131211	131211026	026	05	02605	13121102605	1	11	11A	8	0	8	7	1	7	3	5	0	0	0	7	47	47	35	12	0	2	28	6	35	23	12	20	9	75	34	41	8	9	41	17	761.813409374779	12605.0201167334
MultiPolygon (((-36955.42870000004768372 164258.6022999994456768, -36938.27940000034868717 164260.97330000065267086, -36922.56610000040382147 164262.85529999993741512, -36913.93350000027567148 164264.33830000087618828, -36912.64649999979883432 164259.08049999922513962, -36911.42559999972581863 164256.25459999963641167, -36908.70469999965280294 164254.53070000000298023, -36895.38420000020414591 164251.37089999951422215, -36892.4232999999076128 164248.89399999938905239, -36891.8563000001013279 164246.01510000042617321, -36891.8563000001013279 164242.23430000059306622, -36891.75619999971240759 164232.18569999933242798, -36900.18329999968409538 164167.44920000061392784, -36904.1780000003054738 164152.96580000035464764, -36908.67269999999552965 164148.97089999914169312, -36919.51020000036805868 164143.02810000069439411, -36970.64580000005662441 164125.98850000090897083, -36987.41100000031292439 164123.55650000087916851, -37015.3207999998703599 164119.508500000461936, -37053.34109999984502792 164121.61720000021159649, -37003.52369999978691339 164160.54289999976754189, -36995.47410000022500753 164166.18170000053942204, -36981.58700000029057264 164206.9022000003606081, -36985.37139999959617853 164261.18600000068545341, -36981.92160000000149012 164274.1484999991953373, -36955.42870000004768372 164258.6022999994456768)))	1354	177771	13120302605	13	1312	131203	131203026	026	05	02605	13120302605	1	11	11A	51	51	0	51	50	1	43	1	7	0	0	16	53	53	37	16	7	13	23	13	37	21	16	25	12	87	40	47	6	9	41	31	538.345338422766	12964.6829432514
